Inspection Date,Inspection Type,Facility Name,Inspection Number,url_inspection,url_inspection_full,url_entity_full
30-Nov-2022,Required,L & R Salon + Lashes - Personal Services,94845,location.href = '/Portal/Inspection/Details/deb9222e-532c-4aea-995b-0edf4fb01f3c' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/deb9222e-532c-4aea-995b-0edf4fb01f3c,http://disclosure.algomapublichealth.com/Portal/Facility/Details/2b1ed5b7-4d75-4f22-941d-eba4a8ef3a83
21-Feb-2024,Required,La Bella Donna Hair - Personal Services,162422,location.href = '/Portal/Inspection/Details/3cb8da63-8491-4d37-a7d5-11f96f5f3b38' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/3cb8da63-8491-4d37-a7d5-11f96f5f3b38,http://disclosure.algomapublichealth.com/Portal/Facility/Details/39d449b7-798c-485d-857a-bfe7db365afc
24-May-2023,Required,Lady Dunn Hairdresser - Personal Services,123564,location.href = '/Portal/Inspection/Details/986620fa-ef68-48f4-8c69-736cc6304c1d' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/986620fa-ef68-48f4-8c69-736cc6304c1d,http://disclosure.algomapublichealth.com/Portal/Facility/Details/193eadf9-6a17-43a4-a77f-a3ab6228ff90
26-Oct-2023,Required,Lash Amore - Personal Services,150491,location.href = '/Portal/Inspection/Details/005b2b5a-849b-4ddf-8237-fbd614f5e6a1' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/005b2b5a-849b-4ddf-8237-fbd614f5e6a1,http://disclosure.algomapublichealth.com/Portal/Facility/Details/6d3ac1a0-7321-4e2e-a67b-c65ac39dcdb4
27-Oct-2022,Required,Lash Amore - Personal Services,91876,location.href = '/Portal/Inspection/Details/0241d65a-d4ef-456b-beb5-5ba2fecc0b2f' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/0241d65a-d4ef-456b-beb5-5ba2fecc0b2f,http://disclosure.algomapublichealth.com/Portal/Facility/Details/6d3ac1a0-7321-4e2e-a67b-c65ac39dcdb4
07-Jul-2023,Required,Lashed by Mir - Personal Services,131615,location.href = '/Portal/Inspection/Details/edacd77e-bc18-4716-831d-bb0182357d3c' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/edacd77e-bc18-4716-831d-bb0182357d3c,http://disclosure.algomapublichealth.com/Portal/Facility/Details/8eae45c4-62b4-4bf9-a194-0bb08c434262
12-Apr-2023,Required,Lashes By Coco - Personal Services,111402,location.href = '/Portal/Inspection/Details/ad50906b-9115-45a1-8fe8-48f0b794c218' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/ad50906b-9115-45a1-8fe8-48f0b794c218,http://disclosure.algomapublichealth.com/Portal/Facility/Details/7ced2334-7ab9-4f59-bef9-d2f589cc45c9
30-Jan-2024,Required,Lashes PLUS by Cathy Serrao - Personal Services,161149,location.href = '/Portal/Inspection/Details/05181b6a-1c50-4b99-9422-a8d72055e759' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/05181b6a-1c50-4b99-9422-a8d72055e759,http://disclosure.algomapublichealth.com/Portal/Facility/Details/e03eb759-bd56-435b-8fd6-ecd2ee62dcc1
07-Dec-2022,Required,Lashes PLUS by Cathy Serrao - Personal Services,95841,location.href = '/Portal/Inspection/Details/51794121-e74a-4d9f-ad3a-b6c4ee443242' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/51794121-e74a-4d9f-ad3a-b6c4ee443242,http://disclosure.algomapublichealth.com/Portal/Facility/Details/e03eb759-bd56-435b-8fd6-ecd2ee62dcc1
19-Apr-2024,Required,Lavish Salon - Personal Services,167467,location.href = '/Portal/Inspection/Details/d58f6b00-5f54-4ddf-a480-5a0632b99354' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/d58f6b00-5f54-4ddf-a480-5a0632b99354,http://disclosure.algomapublichealth.com/Portal/Facility/Details/2925745a-0c57-46b7-b6f8-9647c95a3917
06-Feb-2023,Required,Lavish Salon - Personal Services,101223,location.href = '/Portal/Inspection/Details/b78e1362-66bb-45e2-a5d3-5effdca096ba' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/b78e1362-66bb-45e2-a5d3-5effdca096ba,http://disclosure.algomapublichealth.com/Portal/Facility/Details/2925745a-0c57-46b7-b6f8-9647c95a3917
01-May-2023,Required,LB Waxing & Esthetics - Personal Services,115474,location.href = '/Portal/Inspection/Details/17926609-a2da-46c3-bb76-9c57b72f7d8c' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/17926609-a2da-46c3-bb76-9c57b72f7d8c,http://disclosure.algomapublichealth.com/Portal/Facility/Details/bc0fa0b8-92f2-43a5-8a62-b0a8ca91a2da
30-Jan-2024,Required,Light Haven Christian Home Inc. - Personal Services,161123,location.href = '/Portal/Inspection/Details/98feb386-f828-4b16-a2d3-ee8cfa6c20d6' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/98feb386-f828-4b16-a2d3-ee8cfa6c20d6,http://disclosure.algomapublichealth.com/Portal/Facility/Details/43198055-7b34-40a7-a780-031453aefd87
08-Feb-2023,Required,Light Haven Christian Home Inc. - Personal Services,101577,location.href = '/Portal/Inspection/Details/04a25359-d517-4fe5-b4ec-4ef230acaf37' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/04a25359-d517-4fe5-b4ec-4ef230acaf37,http://disclosure.algomapublichealth.com/Portal/Facility/Details/43198055-7b34-40a7-a780-031453aefd87
10-Jul-2023,Required,Lil's Chop Shop - Personal Services,131616,location.href = '/Portal/Inspection/Details/e7b6d91a-03e3-4d4b-97e1-1c96b213b49e' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/e7b6d91a-03e3-4d4b-97e1-1c96b213b49e,http://disclosure.algomapublichealth.com/Portal/Facility/Details/42a6c53e-4a4c-457a-b11d-58ea7c6993d0
18-Sep-2023,Required,Lisa's Hairstyling - Personal Services,140946,location.href = '/Portal/Inspection/Details/e1c67c66-5885-4957-abc2-15f8dde4be2d' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/e1c67c66-5885-4957-abc2-15f8dde4be2d,http://disclosure.algomapublichealth.com/Portal/Facility/Details/e187f859-076d-4de9-a0d3-cc3c038c155e
05-Dec-2023,Required,Little Treasures Children's Centre - Child Care Centre,157749,location.href = '/Portal/Inspection/Details/dac72c5d-82be-41a8-94cc-214404fa9c1e' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/dac72c5d-82be-41a8-94cc-214404fa9c1e,http://disclosure.algomapublichealth.com/Portal/Facility/Details/53db4212-5b23-4f6d-8ed4-c1b1ea1e2347
02-Oct-2023,Required,Little Treasures Children's Centre - Child Care Centre,144538,location.href = '/Portal/Inspection/Details/d5526eab-e889-4a3c-a4f1-75f47d2f2561' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/d5526eab-e889-4a3c-a4f1-75f47d2f2561,http://disclosure.algomapublichealth.com/Portal/Facility/Details/53db4212-5b23-4f6d-8ed4-c1b1ea1e2347
24-Apr-2023,Required,Little Treasures Children's Centre - Child Care Centre,114369,location.href = '/Portal/Inspection/Details/e799aab2-af37-4a40-8d0b-8159b8c3bfce' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/e799aab2-af37-4a40-8d0b-8159b8c3bfce,http://disclosure.algomapublichealth.com/Portal/Facility/Details/53db4212-5b23-4f6d-8ed4-c1b1ea1e2347
12-Jul-2022,Required,Little Treasures Children's Centre - Child Care Centre,87111,location.href = '/Portal/Inspection/Details/b6dd48c2-658d-4a02-b4db-f329eb7c4dab' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/b6dd48c2-658d-4a02-b4db-f329eb7c4dab,http://disclosure.algomapublichealth.com/Portal/Facility/Details/53db4212-5b23-4f6d-8ed4-c1b1ea1e2347
10-Jul-2023,Required,Looks Hair Studio - Personal Services,131617,location.href = '/Portal/Inspection/Details/2e19954b-060a-43b3-bd0a-01ed82d02647' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/2e19954b-060a-43b3-bd0a-01ed82d02647,http://disclosure.algomapublichealth.com/Portal/Facility/Details/cef9bec2-6d32-4200-b81f-8cdcfc028c16
10-Oct-2023,Required,Lourde's Catholic School-Age Program - Child Care Centre,145463,location.href = '/Portal/Inspection/Details/66e73526-5770-424a-afad-445d803aa3f9' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/66e73526-5770-424a-afad-445d803aa3f9,http://disclosure.algomapublichealth.com/Portal/Facility/Details/60c6a1f6-f980-47e5-89f6-1f2c143c58af
14-Sep-2023,Required,Lourde's Catholic School-Age Program - Child Care Centre,140213,location.href = '/Portal/Inspection/Details/ffb664c8-bbca-4edd-bbe4-fa5124d16175' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/ffb664c8-bbca-4edd-bbe4-fa5124d16175,http://disclosure.algomapublichealth.com/Portal/Facility/Details/60c6a1f6-f980-47e5-89f6-1f2c143c58af
04-Jul-2023,Required,Lucy Ro - Personal Services,130397,location.href = '/Portal/Inspection/Details/cc1d305d-9662-4053-a321-b10f0b82bff2' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/cc1d305d-9662-4053-a321-b10f0b82bff2,http://disclosure.algomapublichealth.com/Portal/Facility/Details/e97fccf2-424a-4de1-a965-c0ad107fceb9
30-Nov-2023,Required,Luscious Ink Lashes by Pauline - Personal Services,157434,location.href = '/Portal/Inspection/Details/6affeb49-34a2-462b-9efd-1d75f11ff716' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/6affeb49-34a2-462b-9efd-1d75f11ff716,http://disclosure.algomapublichealth.com/Portal/Facility/Details/7df827d9-91ba-43b6-b44c-d4b56ef842ad
06-Dec-2022,Required,Luscious Ink Lashes by Pauline - Personal Services,95693,location.href = '/Portal/Inspection/Details/74ff9b9b-a3df-4929-a873-39f9654626f4' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/74ff9b9b-a3df-4929-a873-39f9654626f4,http://disclosure.algomapublichealth.com/Portal/Facility/Details/7df827d9-91ba-43b6-b44c-d4b56ef842ad
09-Feb-2024,Follow-up,Lux Beauty Studio - Personal Services,161832,location.href = '/Portal/Inspection/Details/75ece999-3cd4-48f4-bcef-406e1e7842aa' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/75ece999-3cd4-48f4-bcef-406e1e7842aa,http://disclosure.algomapublichealth.com/Portal/Facility/Details/802debea-2838-440c-9600-a5074c1c5e34
22-Jan-2024,Required,Lux Beauty Studio - Personal Services,160049,location.href = '/Portal/Inspection/Details/355ce6cc-9046-4fd8-9c11-1232e74a2159' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/355ce6cc-9046-4fd8-9c11-1232e74a2159,http://disclosure.algomapublichealth.com/Portal/Facility/Details/802debea-2838-440c-9600-a5074c1c5e34
13-Sep-2023,Required,M & T - Personal Services,139907,location.href = '/Portal/Inspection/Details/d737f5b8-2359-4956-b110-177d8886e188' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/d737f5b8-2359-4956-b110-177d8886e188,http://disclosure.algomapublichealth.com/Portal/Facility/Details/fa7c6af3-0149-4598-95ae-b616b2dda785
12-Oct-2022,Required,M & T - Personal Services,90167,location.href = '/Portal/Inspection/Details/3f254102-6ff4-4ea2-be99-f0f6df2d81a5' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/3f254102-6ff4-4ea2-be99-f0f6df2d81a5,http://disclosure.algomapublichealth.com/Portal/Facility/Details/fa7c6af3-0149-4598-95ae-b616b2dda785
30-Jan-2024,Required,M&J Hair Boutique - Personal Services,161122,location.href = '/Portal/Inspection/Details/04a9c6a4-e7e3-4413-a46d-889c080bf837' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/04a9c6a4-e7e3-4413-a46d-889c080bf837,http://disclosure.algomapublichealth.com/Portal/Facility/Details/8b97fce6-9acc-4a68-8442-d997e3cf8db8
08-Feb-2023,Required,M&J Hair Boutique - Personal Services,101578,location.href = '/Portal/Inspection/Details/36a377bd-9e59-458a-9d9a-607b34c727a8' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/36a377bd-9e59-458a-9d9a-607b34c727a8,http://disclosure.algomapublichealth.com/Portal/Facility/Details/8b97fce6-9acc-4a68-8442-d997e3cf8db8
12-Jul-2023,Required,Maddie's Waxing Room - Personal Services,132093,location.href = '/Portal/Inspection/Details/3193c026-8a29-4d20-bd1d-6984a7351ebc' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/3193c026-8a29-4d20-bd1d-6984a7351ebc,http://disclosure.algomapublichealth.com/Portal/Facility/Details/da0da7bd-76f9-4b65-b166-2a001b30168f
30-Nov-2023,Required,Mane Street Salon and Spa - Personal Services,157441,location.href = '/Portal/Inspection/Details/97bf2898-daef-4132-bb98-8becd1face5a' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/97bf2898-daef-4132-bb98-8becd1face5a,http://disclosure.algomapublichealth.com/Portal/Facility/Details/f8431641-a795-478e-b23d-d17f3226a543
28-Nov-2022,Required,Mane Street Salon and Spa - Personal Services,94605,location.href = '/Portal/Inspection/Details/eb663e39-a037-4629-a291-8aaceb06449d' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/eb663e39-a037-4629-a291-8aaceb06449d,http://disclosure.algomapublichealth.com/Portal/Facility/Details/f8431641-a795-478e-b23d-d17f3226a543
23-Nov-2023,Required,Meadow Park Montessori School - Child Care Centre,156830,location.href = '/Portal/Inspection/Details/d851b692-43f9-4533-9fb5-4e5535f11092' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/d851b692-43f9-4533-9fb5-4e5535f11092,http://disclosure.algomapublichealth.com/Portal/Facility/Details/0c48fc45-9b99-4ab7-a267-1486ede6ed7c
14-Jun-2023,Required,Meadow Park Montessori School - Child Care Centre,126912,location.href = '/Portal/Inspection/Details/311ade7a-5489-455d-8299-1b75b50eb18e' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/311ade7a-5489-455d-8299-1b75b50eb18e,http://disclosure.algomapublichealth.com/Portal/Facility/Details/0c48fc45-9b99-4ab7-a267-1486ede6ed7c
14-Oct-2022,Required,Meadow Park Montessori School - Child Care Centre,90467,location.href = '/Portal/Inspection/Details/f97d572b-6e5b-4ec2-a75d-854bf354e6ae' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/f97d572b-6e5b-4ec2-a75d-854bf354e6ae,http://disclosure.algomapublichealth.com/Portal/Facility/Details/0c48fc45-9b99-4ab7-a267-1486ede6ed7c
13-Jul-2023,Required,Mekayla's Hair Designs - Personal Services,132250,location.href = '/Portal/Inspection/Details/1ed4f804-bcfd-4da0-90d9-134e1f417643' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/1ed4f804-bcfd-4da0-90d9-134e1f417643,http://disclosure.algomapublichealth.com/Portal/Facility/Details/594aab98-bf28-4450-a093-39432c5b12f1
02-Feb-2023,Required,Miranda & Vicki's - Personal Services,101348,location.href = '/Portal/Inspection/Details/d856555f-0b50-42f5-b871-f71768f9c44b' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/d856555f-0b50-42f5-b871-f71768f9c44b,http://disclosure.algomapublichealth.com/Portal/Facility/Details/b5c5d213-bfa5-4d60-9080-59a0a16795e4
23-Mar-2023,Required,Mobile Foot Obsession - Personal Services,107826,location.href = '/Portal/Inspection/Details/8b1aa011-12ef-4dcc-a33c-ee6548d654ea' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/8b1aa011-12ef-4dcc-a33c-ee6548d654ea,http://disclosure.algomapublichealth.com/Portal/Facility/Details/7aed51ac-a2d7-4ead-aaf5-8695decacc30
07-Nov-2023,Required,Mountain View P.S. After School Program - Extended Day Child Care,153313,location.href = '/Portal/Inspection/Details/7b925506-bcd8-46e1-aff0-e983ec92223a' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/7b925506-bcd8-46e1-aff0-e983ec92223a,http://disclosure.algomapublichealth.com/Portal/Facility/Details/d7c66417-1d85-445f-a02e-efeafd33a958
18-Oct-2022,Required,Mountain View P.S. After School Program - Extended Day Child Care,90978,location.href = '/Portal/Inspection/Details/48ea2de7-8a0c-44e8-a1a9-498392fadacf' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/48ea2de7-8a0c-44e8-a1a9-498392fadacf,http://disclosure.algomapublichealth.com/Portal/Facility/Details/d7c66417-1d85-445f-a02e-efeafd33a958
23-Oct-2023,Required,Nail Addictions - Personal Services,149083,location.href = '/Portal/Inspection/Details/0bbbe1bc-a97e-439c-8714-0a9b818ca62d' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/0bbbe1bc-a97e-439c-8714-0a9b818ca62d,http://disclosure.algomapublichealth.com/Portal/Facility/Details/7f0b8439-d68d-419b-9c87-3054be7e7047
11-Jul-2023,Required,nails by j.g. - Personal Services,131825,location.href = '/Portal/Inspection/Details/09b65bdc-22d7-425a-9fd8-4ac140670eaa' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/09b65bdc-22d7-425a-9fd8-4ac140670eaa,http://disclosure.algomapublichealth.com/Portal/Facility/Details/112dd2a5-e879-467b-8473-fcd5da038224
13-Sep-2023,Required,Nails by Natali - Personal Services,140138,location.href = '/Portal/Inspection/Details/90704b8d-b720-4ae2-95fc-a0ffa5f7224c' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/90704b8d-b720-4ae2-95fc-a0ffa5f7224c,http://disclosure.algomapublichealth.com/Portal/Facility/Details/8dc4b8f2-140b-4193-ba24-6ad3c23404db
23-Feb-2024,Required,Naturel Comfort - Personal Services,162637,location.href = '/Portal/Inspection/Details/af120bd9-265e-4b0b-9f9a-afceb9eeefe5' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/af120bd9-265e-4b0b-9f9a-afceb9eeefe5,http://disclosure.algomapublichealth.com/Portal/Facility/Details/216a6348-a272-4328-a8c6-b2bda01c0ad4
10-Feb-2023,Required,Naturel Comfort - Personal Services,101873,location.href = '/Portal/Inspection/Details/05cf3e4e-7550-4baa-b475-0d25fa9f8e44' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/05cf3e4e-7550-4baa-b475-0d25fa9f8e44,http://disclosure.algomapublichealth.com/Portal/Facility/Details/216a6348-a272-4328-a8c6-b2bda01c0ad4
04-Jul-2023,Required,Northern Beauty Salon - Personal Services,130312,location.href = '/Portal/Inspection/Details/730ca5ec-18fb-4a35-8c81-7c6ff84c5052' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/730ca5ec-18fb-4a35-8c81-7c6ff84c5052,http://disclosure.algomapublichealth.com/Portal/Facility/Details/42286ce0-93db-4c07-981e-69ed3b90bc2e
05-Dec-2023,Required,Northridge Montessori School - Child Care Centre,157796,location.href = '/Portal/Inspection/Details/7d3638f4-b7d2-4a11-8dda-4e89fb2e8a48' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/7d3638f4-b7d2-4a11-8dda-4e89fb2e8a48,http://disclosure.algomapublichealth.com/Portal/Facility/Details/18782e64-2b4f-4baa-9262-87282245e41c
24-May-2023,Required,Northridge Montessori School - Child Care Centre,123746,location.href = '/Portal/Inspection/Details/988b9b98-43f8-41e8-a0f2-c6f788719bf3' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/988b9b98-43f8-41e8-a0f2-c6f788719bf3,http://disclosure.algomapublichealth.com/Portal/Facility/Details/18782e64-2b4f-4baa-9262-87282245e41c
28-Nov-2022,Required,Northridge Montessori School - Child Care Centre,95844,location.href = '/Portal/Inspection/Details/2d69aeb0-1213-4b7d-bd02-0a3471214780' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/2d69aeb0-1213-4b7d-bd02-0a3471214780,http://disclosure.algomapublichealth.com/Portal/Facility/Details/18782e64-2b4f-4baa-9262-87282245e41c
27-Jun-2022,Required,Northridge Montessori School - Child Care Centre,86871,location.href = '/Portal/Inspection/Details/0344ff9f-1fa0-4b3e-b428-bcaafcbd11e5' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/0344ff9f-1fa0-4b3e-b428-bcaafcbd11e5,http://disclosure.algomapublichealth.com/Portal/Facility/Details/18782e64-2b4f-4baa-9262-87282245e41c
